L0,L1,L2,L3,L4,L5,value,rest,fd
3925,3996,31015,31129,,,24444.1504327569,0,24444.1504327569
3925,3996,31015,31131,,,518672.840257124,0,518672.840257124
3925,3996,31015,31132,,,115571.797782582,0,115571.797782582
3925,3996,31015,31133,,,67282.8927211418,0,67282.8927211418
3925,3996,31015,31134,,,10453.5871684092,0,10453.5871684092
3925,3996,31015,31135,,,77012.1195158554,0,77012.1195158554
3925,3996,31015,31149,,,3398.73890517694,0,3398.73890517694
3925,3996,31015,31156,,,9362.49724601796,0,9362.49724601796
3925,3996,31015,31157,,,1969.65823653006,0,1969.65823653006
3925,3996,31015,31415,,,27848.6590258228,0,27848.6590258228
3925,3996,31015,31416,,,2585.47953689598,0,2585.47953689598
3925,3996,31015,31456,,,2122.77925294392,0,2122.77925294392
3925,3996,31015,31615,,,7596.28840878591,0,7596.28840878591
3925,3996,31015,31616,,,17549.2049948305,0,17549.2049948305
3925,3996,31015,31815,,,10225.9154625698,0,10225.9154625698
3925,3996,31015,31816,,,2128.01613823384,0,2128.01613823384
3925,3996,31015,32015,,,3177.06229121696,0,3177.06229121696
3925,3996,31015,32016,,,5083.84229879603,0,5083.84229879603
3925,3996,31015,32083,,,3554.80387840828,0,3554.80387840828
3925,3996,31015,32215,,,2980.36884831345,0,2980.36884831345
3925,3996,31015,32216,,,10193.6007547213,0,10193.6007547213
3925,3996,31015,32415,,,3378.67877852512,0,3378.67877852512
3925,3996,31015,32516,,,2301.85913593276,0,2301.85913593276
3925,3996,31015,32535,,,3233.41809598911,0,3233.41809598911
3925,3996,31015,32815,,,7198.49484059482,0,7198.49484059482
3925,3996,31015,32816,,,7934.09316728333,0,7934.09316728333
3925,3996,31015,33415,,,11775.5600813384,0,11775.5600813384
3925,3996,31015,33416,,,10904.8049710375,0,10904.8049710375
3925,3996,31015,33761,,,3231.49617677971,0,3231.49617677971
3925,3996,31015,33764,,,7617.73405257693,0,7617.73405257693
3925,3996,31015,33768,,,5316.56478507993,0,5316.56478507993
3925,3996,31015,33806,,,1955.5848933397,0,1955.5848933397
3925,3996,31015,33811,,,7130.97582926842,0,7130.97582926842
3925,3996,31015,33815,,,178745.144178837,0,178745.144178837
3925,3996,31015,33816,,,25748.5761206464,0,25748.5761206464
3925,3996,31015,33817,,,9089.45022177957,0,9089.45022177957
3925,3996,31015,33822,,,4945.45558783845,0,4945.45558783845
3925,3996,31015,33856,,,2177.72714231317,0,2177.72714231317
3925,3996,31015,33877,,,2116.67693320671,0,2116.67693320671
3925,3996,31015,33878,,,3786.6979001938,0,3786.6979001938
3925,3996,31015,33883,,,13451.1066287996,0,13451.1066287996
3925,3996,31015,33885,,,23701.5517059376,0,23701.5517059376
3925,3996,31015,33910,,,24428.9598744362,0,24428.9598744362
3925,3996,31015,33912,,,2318.12301507794,0,2318.12301507794
3925,3996,31015,33914,,,22400.0968994342,0,22400.0968994342
3925,3996,31015,33915,,,19330.7987546048,0,19330.7987546048
3925,3996,31015,33916,,,28795.5901771769,0,28795.5901771769
3925,3996,31015,33918,,,3660.72366050878,0,3660.72366050878
3925,3996,31015,33923,,,1951.72257292955,0,1951.72257292955
3925,3996,31015,33928,,,4898.53894088292,0,4898.53894088292
3925,3996,31015,33929,,,2494.62913715355,0,2494.62913715355
3925,3996,31015,33932,,,9390.03741173685,0,9390.03741173685
3925,3996,31015,33933,,,9097.54305528672,0,9097.54305528672
3925,3996,31015,33934,,,2799.2808470232,0,2799.2808470232
3925,3996,31015,33935,,,21851.8568626979,0,21851.8568626979
3925,3996,31015,33956,,,2068.16065626158,0,2068.16065626158
3925,3996,31015,33957,,,3624.90450056479,0,3624.90450056479
3925,3996,31015,33958,,,20904.6198627737,0,20904.6198627737
3925,3996,31015,34015,,,17398.8076729963,0,17398.8076729963
3925,3996,31015,34016,,,27861.9146411857,0,27861.9146411857
3925,3996,31015,34085,,,2246.72358557574,0,2246.72358557574
3925,3996,31015,34135,,,1944.64757354468,0,1944.64757354468
3925,3996,31015,34415,,,11624.0490311098,0,11624.0490311098
3925,3996,31015,34416,,,14014.2443789598,0,14014.2443789598
3925,3996,31015,34510,,,2161.34849593792,0,2161.34849593792
3925,3996,31015,34615,,,42571.0739427054,0,42571.0739427054
3925,3996,31015,34616,,,52233.7750126029,0,52233.7750126029
3925,3996,31015,34617,,,3421.18241778511,0,3421.18241778511
