L0,L1,L2,L3,L4,L5,value
2101,20882,20897,20922,,,15102.1447140932
2101,20882,20897,0,,,8457.57653606045
2101,20882,20901,20917,,,382656.831104923
2101,20882,20901,20920,,,24383.411232381
2101,20882,20901,20921,,,24615.7692470428
2101,20882,20901,0,,,0
2101,20882,20902,20913,,,63112.7626051475
2101,20882,20902,20918,,,110044.304689111
2101,20882,20902,0,,,14091.1655245375
2101,20882,20911,34921,,,25117.6449323083
2101,20882,20911,0,,,2431.97747955112
2101,21142,21157,11685,,,28704.6339264609
2101,21142,21157,21175,,,69801.9167532007
2101,21142,21157,21184,,,9875.95632524678
2101,21142,21157,0,,,22814.568111968
2101,21142,21158,11685,,,19886.3730144626
2101,21142,21158,21175,,,18631.0971251097
2101,21142,21158,0,,,10526.4551513478
2101,21142,21161,21177,,,203831.760688009
2101,21142,21161,21184,,,28839.2304952087
2101,21142,21161,0,,,8771.0802623419
2101,21142,21162,21173,,,78435.836852043
2101,21142,21162,21178,,,108452.486364189
2101,21142,21162,21184,,,15344.4499595068
2101,21142,21162,0,,,3289.27141056663
2101,21142,21171,34923,,,22040.2422181753
2101,21142,21171,0,,,5884.97892855764
2101,21662,21682,0,,,11225.9269684883
2101,21662,21691,0,,,8532.50269714262
2101,21792,21807,21825,,,22746.9907310209
2101,21792,21807,0,,,3627.34083494098
2101,21792,21812,21823,,,8747.42518949555
2101,21792,21812,21828,,,15030.5305127852
2101,21792,21812,0,,,700.863029552893
2101,21792,21821,34928,,,19315.3864769063
2101,21792,21821,0,,,3502.43865987681
2101,22312,9717,0,,,12097.9325455302
2101,22312,22327,22345,,,50606.222999771
2101,22312,22327,0,,,13407.8662918506
2101,22312,22331,22347,,,78282.784342479
2101,22312,22331,0,,,10626.7355084639
2101,22312,22332,22343,,,29735.4516590675
2101,22312,22332,22348,,,72047.7856780162
2101,22312,22332,0,,,12247.7215826327
2101,22312,22341,34932,,,43562.4462849543
2101,22312,22341,0,,,14330.5876352361
2101,22572,22587,22605,,,28377.6356895607
2101,22572,22587,0,,,8572.41751927028
2101,22572,22591,22607,,,15568.0881869606
2101,22572,22591,0,,,3174.62892403558
2101,22572,22592,22608,,,15002.3169827222
2101,22572,22592,0,,,7604.52373264993
2101,22572,22601,34934,,,11386.1073712487
2101,22572,22601,0,,,2714.27406068807
2101,23222,33850,0,,,12212.7945461807
2101,23241,23257,34939,,,18682.2459333305
2101,23241,23257,0,,,45.2929073142203
2101,2101,2149,31578,34777,,8836.71127520637
2101,2101,2149,31578,0,,12883.3155907634
2101,2101,2149,31652,34777,,10902.3041285799
2101,2101,2149,31652,0,,4397.38266504241
2101,2101,2162,2177,2195,,52683.6752172546
2101,2101,2162,2177,0,,11572.3501057074
2101,2101,2162,2181,2197,,40273.7209221409
2101,2101,2162,2181,0,,4073.70798883717
2101,2101,2162,2182,2193,,14150.8423791456
2101,2101,2162,2182,2198,,79956.980000989
2101,2101,2162,2182,0,,8484.67982919903
2101,2101,2162,2191,34777,,20087.3601760709
2101,2101,2162,2191,0,,1418.2732943923
2101,2101,2162,6471,0,,10373.4821758329
2101,2101,2162,7251,0,,8851.62043668691
2101,2101,2162,14531,0,,11437.3127134944
2101,2101,3969,31050,0,,19170.9405184727
2101,2101,3982,3997,4015,,43414.9282552219
2101,2101,3982,3997,4022,,13630.6294958297
2101,2101,3982,3997,0,,4105.98991004246
2101,2101,3982,4001,4017,,123134.933396418
2101,2101,3982,4001,0,,11880.7810991966
2101,2101,3982,4002,4013,,16508.4735500479
2101,2101,3982,4002,4018,,10484.2009229579
2101,2101,3982,4002,0,,999.844951119563
2101,2101,3982,4011,34791,,15267.2121223038
2101,2101,3982,4011,0,,588.338511577964
2101,2101,3997,4015,34791,,8621.66263933092
2101,2101,3997,4015,0,,81.2724357974995
2101,2101,4001,4017,34791,,24571.8014138802
2101,2101,4001,4017,0,,111.766517627208
2101,2101,19842,19861,19877,,8938.59793124611
2101,2101,19842,19861,0,,2274.03365622478
2101,2149,31050,31050,31050,,9547.05207464592
2101,2149,31050,31050,0,,28165.4439059452
2101,2149,31050,31135,34791,,29163.1809990056
2101,2149,31050,31135,0,,825.933323652424
2101,2149,31059,31110,34791,,12685.8356223378
2101,2149,31059,31110,0,,805.605123248861
2101,2149,31578,31568,34777,,29699.0277795775
2101,2149,31578,31568,0,,11203.9960911545
2101,2149,31578,31569,31603,,28303.6204109389
2101,2149,31578,31569,34777,,13128.5713346559
2101,2149,31578,31569,0,,3675.90491684269
2101,2149,31578,31574,31608,,10871.6953538265
2101,2149,31578,31574,0,,5299.31626364855
2101,2149,31578,31578,31622,,16644.3613956742
2101,2149,31578,31578,34777,,32832.072849644
2101,2149,31578,31578,0,,31222.5364634528
2101,2149,31578,31608,34777,,23086.4233321803
2101,2149,31578,31608,0,,1374.06827701353
2101,2149,31578,31611,34777,,67962.983833809
2101,2149,31578,31611,0,,12731.4338883443
2101,2149,31578,31618,31685,,11629.7120738756
2101,2149,31578,31618,31710,,11510.9028789744
2101,2149,31578,31618,0,,23900.4555617601
2101,2149,31578,31620,31022,,19355.706715305
2101,2149,31578,31620,0,,38251.3706622766
2101,2149,31578,31622,31622,,38731.7532918466
2101,2149,31578,31622,31623,,12690.4274348286
2101,2149,31578,31622,31650,,11551.0977874512
2101,2149,31578,31622,31685,,12323.7019819547
2101,2149,31578,31622,31735,,12628.6481718425
2101,2149,31578,31622,34777,,113372.408968758
2101,2149,31578,31622,0,,115131.761995966
2101,2149,31578,31650,34777,,41405.7219567726
2101,2149,31578,31650,0,,40469.517501236
2101,2149,31578,31652,0,,10252.2436903626
2101,2149,31578,31685,34777,,29903.8951049943
2101,2149,31578,31685,0,,2290.23537904066
2101,2149,31650,31565,0,,18284.8523787816
2101,2149,31650,31650,34777,,8602.770594697
2101,2149,31650,31650,0,,8408.25757137326
2101,2149,31650,31735,34777,,13103.9254495671
2101,2149,31650,31735,0,,6.24917332004819
2101,2149,31652,31627,34777,,72260.5683250827
2101,2149,31652,31627,0,,19285.5154562668
2101,2149,31652,31632,31718,,8657.94942026187
2101,2149,31652,31632,34777,,9717.48737652556
2101,2149,31652,31632,0,,36429.5266272086
2101,2149,31652,31633,0,,12799.8583467348
2101,2149,31652,31635,34777,,11041.8845264055
2101,2149,31652,31635,0,,1074.26593796422
2101,2149,31652,31649,31565,,10889.8206398712
2101,2149,31652,31649,0,,20754.84819844
2101,2149,31652,31650,34777,,20293.8582957899
2101,2149,31652,31650,0,,19835.0038269225
2101,2149,31652,31729,0,,10153.6330207429
2101,2149,31652,31733,34777,,9191.39955517287
2101,2149,31652,31733,0,,36.5634829451374
2101,2162,2177,2195,34764,,9821.98015047362
2101,2162,2177,2195,34765,,12789.8133735478
2101,2162,2177,2195,34777,,3036300.89299606
2101,2162,2177,2195,34790,,50666.7945051076
2101,2162,2177,2195,34805,,65784.9989861352
2101,2162,2177,2195,34827,,40299.1971223666
2101,2162,2177,2195,34833,,23681.0916110999
2101,2162,2177,2195,34837,,17485.5973901466
2101,2162,2177,2195,34847,,28666.9540874052
2101,2162,2177,2195,34865,,12779.6535686585
2101,2162,2177,2195,34899,,155904.375734127
2101,2162,2177,2195,34932,,22920.9305770034
2101,2162,2177,2195,34934,,23604.7239509322
2101,2162,2177,2195,34938,,59691.4826093692
2101,2162,2177,2195,34952,,32126.2944129302
2101,2162,2177,2195,0,,128768.856204871
2101,2162,2177,2200,31617,,16915.5671711328
2101,2162,2177,2200,31652,,12561.4900131216
2101,2162,2177,2200,34777,,54048.6326145212
2101,2162,2177,2200,34952,,80457.9157611416
2101,2162,2177,2200,0,,11558.0212262106
2101,2162,2177,2201,31617,,54614.6112697265
2101,2162,2177,2201,31650,,11545.013848264
2101,2162,2177,2201,31652,,40556.7774993645
2101,2162,2177,2201,34777,,82713.0991679177
2101,2162,2177,2201,0,,6168.62947396475
2101,2162,2177,2202,31617,,358641.224253472
2101,2162,2177,2202,0,,11163.937327431
2101,2162,2177,11815,34851,,8819.32502488095
2101,2162,2177,11815,0,,1476.97723838191
2101,2162,2177,23125,34938,,43682.3656160772
2101,2162,2177,23125,0,,7.69224499898978
2101,2162,2181,2197,34765,,39556.148293546
2101,2162,2181,2197,34777,,2237604.64492275
2101,2162,2181,2197,34795,,9285.66318771906
2101,2162,2181,2197,34813,,10259.7922203068
2101,2162,2181,2197,34827,,69709.0136354414
2101,2162,2181,2197,34847,,18468.2955973773
2101,2162,2181,2197,34865,,20896.225580006
2101,2162,2181,2197,34889,,13009.6097124962
2101,2162,2181,2197,34899,,147648.44356596
2101,2162,2181,2197,34910,,27061.5829184766
2101,2162,2181,2197,34933,,75455.8116524173
2101,2162,2181,2197,34936,,21255.9613779783
2101,2162,2181,2197,34952,,11096.2103944706
2101,2162,2181,2197,0,,143413.296458202
2101,2162,2181,2200,31617,,12931.0043135869
2101,2162,2181,2200,31652,,9602.55603027924
2101,2162,2181,2200,34777,,41317.1544537128
2101,2162,2181,2200,34952,,61505.5732535547
2101,2162,2181,2200,0,,8835.46030828415
2101,2162,2181,2201,31617,,41749.8134569739
2101,2162,2181,2201,31650,,8825.51689588576
2101,2162,2181,2201,31652,,31003.3863768073
2101,2162,2181,2201,34777,,63229.5347421602
2101,2162,2181,2201,0,,4715.57196573833
2101,2162,2182,2193,34777,,990257.083769848
2101,2162,2182,2193,0,,9282.89688859118
2101,2162,2182,2198,33850,,10837.3741851731
2101,2162,2182,2198,34765,,45954.6521627818
2101,2162,2182,2198,34771,,9011.30842444968
2101,2162,2182,2198,34777,,4102177.04568542
2101,2162,2182,2198,34791,,84810.8267101999
2101,2162,2182,2198,34795,,15952.5342453004
2101,2162,2182,2198,34799,,11429.0069247743
2101,2162,2182,2198,34805,,51192.5154546059
2101,2162,2182,2198,34816,,23470.2111308333
2101,2162,2182,2198,34818,,18442.7088960668
2101,2162,2182,2198,34827,,56956.1712752634
2101,2162,2182,2198,34834,,32797.6707820058
2101,2162,2182,2198,34841,,208300.30005255
2101,2162,2182,2198,34842,,17823.8210046412
2101,2162,2182,2198,34847,,23879.6524856743
2101,2162,2182,2198,34848,,47316.2763709308
2101,2162,2182,2198,34854,,21028.4854589075
2101,2162,2182,2198,34872,,17071.066661549
2101,2162,2182,2198,34895,,25931.3351193226
2101,2162,2182,2198,34899,,24164.1871323301
2101,2162,2182,2198,34905,,273148.090880087
2101,2162,2182,2198,34910,,35101.623493185
2101,2162,2182,2198,34912,,78597.3337526386
2101,2162,2182,2198,34913,,17956.5801763098
2101,2162,2182,2198,34918,,8662.46870103729
2101,2162,2182,2198,34926,,24801.1068556563
2101,2162,2182,2198,34929,,98170.3007067032
2101,2162,2182,2198,34932,,18913.9323779621
2101,2162,2182,2198,34938,,48029.6936668931
2101,2162,2182,2198,34943,,19578.5974724357
2101,2162,2182,2198,34952,,17559.5191800042
2101,2162,2182,2198,0,,158667.928374989
2101,2162,2182,2200,31617,,25672.4243407508
2101,2162,2182,2200,31652,,19064.3268834222
2101,2162,2182,2200,34777,,82028.5490565909
2101,2162,2182,2200,34952,,122109.399826531
2101,2162,2182,2200,0,,17541.3819978235
2101,2162,2182,2201,31617,,82887.5237547042
2101,2162,2182,2201,31650,,17521.6409555737
2101,2162,2182,2201,31652,,61552.2253155033
2101,2162,2182,2201,34777,,125532.047426771
2101,2162,2182,2201,0,,9362.00789807035
2101,2162,2182,16363,34886,,13696.2372558468
2101,2162,2182,16363,0,,0
2101,2162,2183,2199,34777,,319306.349628611
2101,2162,2183,2199,34872,,11690.929228794
2101,2162,2183,2199,0,,1174.93563207969
2101,2162,2183,2200,0,,15669.2958385438
2101,2162,2183,2201,0,,17459.5908690161
2101,2162,2191,2177,2195,,30897.4470357867
2101,2162,2191,2177,0,,6786.84759550662
2101,2162,2191,2181,2197,,10399.3481003288
2101,2162,2191,2181,0,,1051.89951325601
2101,2162,2191,2182,2198,,20867.4200659153
2101,2162,2191,2182,0,,5907.48863109938
2101,2162,2191,2191,34777,,10789.4220920379
2101,2162,2191,2191,0,,761.789955521014
2101,2162,4127,4145,34792,,11122.5376336353
2101,2162,4127,4145,0,,601.948371048039
2101,2162,4132,4148,34792,,15642.5188573878
2101,2162,4132,4148,0,,7.74008194145005
2101,2162,4521,4537,34795,,45931.1992140603
2101,2162,4521,4537,0,,0
2101,2162,4523,4539,34795,,23881.8523496808
2101,2162,4523,4539,0,,0
2101,2162,5171,5187,34800,,12454.2961092952
2101,2162,5171,5187,34816,,18563.2049487249
2101,2162,5171,5187,34841,,12656.1200263624
2101,2162,5171,5187,34899,,8647.7278143219
2101,2162,5171,5187,34932,,18960.7576570602
2101,2162,5171,5187,34952,,24443.8787353448
2101,2162,5171,5187,0,,52630.5994346612
2101,2162,5171,5190,0,,18952.0706357324
2101,2162,5171,5191,0,,17819.6654700659
2101,2162,5171,7267,34816,,17375.6216093875
2101,2162,5171,7267,0,,9448.57831956287
2101,2162,5171,16757,34889,,9835.7300520293
2101,2162,5171,16757,0,,4495.22909206825
2101,2162,5687,5705,34804,,10021.1374933719
2101,2162,5687,5705,0,,0
2101,2162,5691,5707,34804,,18984.4441835441
2101,2162,5691,5707,0,,0.329389734329549
2101,2162,5692,5708,34804,,12792.8472730581
2101,2162,5692,5708,0,,1.94725729515792
2101,2162,6467,6485,34810,,195830.352540433
2101,2162,6467,6485,34837,,10991.7681639057
2101,2162,6467,6485,0,,22859.4434753517
2101,2162,6467,6490,34810,,13512.4577253143
2101,2162,6467,6490,0,,5286.99804410945
2101,2162,6467,6491,0,,19079.4099333567
2101,2162,6467,6492,28017,,16870.9819939679
2101,2162,6467,6492,0,,8675.15349845601
2101,2162,6467,6494,34810,,11861.1811648004
2101,2162,6467,6494,0,,21139.1414306005
2101,2162,6467,9995,34837,,25953.8921411368
2101,2162,6467,9995,0,,5618.41862625711
2101,2162,6467,10002,0,,10603.6432515036
2101,2162,6467,19875,34913,,13657.0593769932
2101,2162,6467,19875,0,,3993.08691557329
2101,2162,6471,6487,34791,,11654.5335982202
2101,2162,6471,6487,34810,,418594.435643625
2101,2162,6471,6487,34837,,29224.7986115332
2101,2162,6471,6487,34899,,8995.42338341945
2101,2162,6471,6487,34932,,11398.2787720062
2101,2162,6471,6487,0,,67401.6682370916
2101,2162,6471,6490,34810,,32196.5375032515
2101,2162,6471,6490,0,,12597.4885003999
2101,2162,6471,6491,34810,,14757.721615947
2101,2162,6471,6491,0,,30703.3595542395
2101,2162,6471,6494,34810,,28261.9914132958
2101,2162,6471,6494,0,,50368.8650645553
2101,2162,6471,24167,0,,8826.24243069555
2101,2162,6472,6483,34810,,97043.8182098412
2101,2162,6472,6483,0,,10550.4385957159
2101,2162,6472,6488,34810,,140422.968582876
2101,2162,6472,6488,34905,,15936.612003206
2101,2162,6472,6488,0,,37272.5923758356
2101,2162,6472,6490,34810,,11391.6263186091
2101,2162,6472,6490,0,,4457.18368116565
2101,2162,6472,6491,0,,16084.8242975947
2101,2162,6472,6494,34810,,9999.52386704598
2101,2162,6472,6494,0,,17821.273136899
2101,2162,6472,24168,0,,11210.9222280381
2101,2162,6473,6489,34810,,9788.91056048542
2101,2162,6473,6489,0,,3568.16010057655
2101,2162,6481,6471,0,,8784.4026127238
2101,2162,7247,7265,34816,,40923.641930658
2101,2162,7247,7265,0,,17171.270687859
2101,2162,7247,7271,0,,9973.28809155033
2101,2162,7251,7267,34791,,13736.7291521485
2101,2162,7251,7267,34816,,288114.194238914
2101,2162,7251,7267,34837,,28879.5484075527
2101,2162,7251,7267,34889,,9744.1001719443
2101,2162,7251,7267,34899,,9464.9145987127
2101,2162,7251,7267,34932,,15393.9364513541
2101,2162,7251,7267,0,,79452.5490943308
2101,2162,7251,7270,34952,,14593.8860232149
2101,2162,7251,7270,0,,18091.0555635115
2101,2162,7251,7271,34816,,32544.2433803759
2101,2162,7251,7271,0,,43813.1937692727
2101,2162,7251,7274,34816,,17994.1182807561
2101,2162,7251,7274,0,,18513.5602889695
2101,2162,7251,16757,34889,,9265.11725190696
2101,2162,7251,16757,0,,4234.44161154083
2101,2162,7252,7263,34816,,26055.9604293937
2101,2162,7252,7263,0,,4141.2144171091
2101,2162,7252,7268,34816,,37964.7527326266
2101,2162,7252,7268,0,,18371.8129157198
2101,2162,7252,7271,0,,9671.42859804234
2101,2162,7252,14548,0,,10177.8149942129
2101,2162,7382,7398,0,,9311.92379845825
2101,2162,8941,8957,34829,,17413.125165183
2101,2162,8941,8957,0,,2136.50886871062
2101,2162,9327,9345,34832,,192204.773445814
2101,2162,9327,9345,0,,1043.64848388038
2101,2162,9327,9350,34832,,25861.7752079211
2101,2162,9327,9350,0,,0.348469636604222
2101,2162,9327,9352,0,,32451.2618180399
2101,2162,9328,9345,34832,,14180.54502129
2101,2162,9328,9345,0,,76.9986304020642
2101,2162,9331,9347,34832,,151223.757456698
2101,2162,9331,9347,0,,23.6393081980462
2101,2162,9331,9350,34832,,20240.921694771
2101,2162,9331,9350,0,,0.2727325007972
2101,2162,9332,9343,34832,,91784.9172896845
2101,2162,9332,9343,0,,0
2101,2162,9332,9348,34832,,114293.775000145
2101,2162,9332,9348,0,,0.151177685902103
2101,2162,9332,9350,34832,,15295.565143177
2101,2162,9332,9350,0,,0.206097222029312
2101,2162,9333,9349,0,,12791.8640996896
2101,2162,9457,9475,34833,,63438.6500235145
2101,2162,9457,9475,0,,704.207745919573
2101,2162,9457,9482,34617,,10115.1748934609
2101,2162,9457,9482,0,,271.122888782859
2101,2162,9460,9476,34833,,10954.5455073895
2101,2162,9460,9476,0,,0
2101,2162,9462,9473,34833,,92410.9680837359
2101,2162,9462,9473,0,,89.2398957362711
2101,2162,9462,9478,34833,,230746.03046339
2101,2162,9462,9478,0,,3035.72785170837
2101,2162,9462,9480,34833,,9324.89185290886
2101,2162,9462,9480,0,,78.2560957745592
2101,2162,9471,9462,9478,,8620.78405809916
2101,2162,9471,9462,0,,3930.26265112337
2101,2162,9717,9735,34932,,13343.6774663283
2101,2162,9717,9735,0,,18945.294898043
2101,2162,9721,9737,34835,,8660.14087709691
2101,2162,9721,9737,0,,14585.5114874126
2101,2162,9977,9995,34837,,30313.1226996009
2101,2162,9977,9995,0,,6562.09143003686
2101,2162,9977,10002,0,,12384.6372327394
2101,2162,9981,9997,34837,,99612.398310945
2101,2162,9981,9997,0,,14067.2705874862
2101,2162,9981,10001,0,,12877.9899267424
2101,2162,9982,9993,34837,,20927.2831783743
2101,2162,9982,9993,0,,710.87085336312
2101,2162,9982,9998,34837,,28473.3918642243
2101,2162,9982,9998,0,,5836.76317346726
2101,2162,9988,9999,34837,,11672.6818516535
2101,2162,9988,9999,0,,367.21228236809
2101,2162,10497,10515,34841,,31404.7446935626
2101,2162,10497,10515,0,,256.88423015912
2101,2162,10497,10522,0,,10062.2390184572
2101,2162,10501,10517,34841,,76587.074784076
2101,2162,10501,10517,0,,109.295780552445
2101,2162,10502,10513,34841,,37379.3708082744
2101,2162,10502,10513,0,,16.0715295407326
2101,2162,10502,10518,34841,,21571.9547335671
2101,2162,10502,10518,0,,62.0951426438992
2101,2162,11277,11295,34847,,257642.732752635
2101,2162,11277,11295,34952,,12506.546726938
2101,2162,11277,11295,0,,7388.63553924625
2101,2162,11277,11300,34847,,20524.7247965928
2101,2162,11277,11300,0,,8.76680647260784
2101,2162,11277,11301,31450,,15507.3827105879
2101,2162,11277,11301,34847,,10165.6899556453
2101,2162,11277,11301,0,,1841.56341018587
2101,2162,11277,11302,0,,47058.5022526391
2101,2162,11281,11297,34847,,342811.87050904
2101,2162,11281,11297,0,,885.189995643376
2101,2162,11281,11300,34847,,25417.3833502287
2101,2162,11281,11300,0,,10.8566269745322
2101,2162,11281,11301,31450,,19204.0134530404
2101,2162,11281,11301,34847,,12588.9745749526
2101,2162,11281,11301,0,,2280.55302199321
2101,2162,11282,11293,34847,,61186.5217367638
2101,2162,11282,11293,0,,62.7946874164249
2101,2162,11282,11298,34847,,63126.5955005335
2101,2162,11282,11298,0,,2195.2797993318
2101,2162,11290,11299,34847,,44947.0515212586
2101,2162,11290,11299,0,,3189.61262964045
2101,2162,11291,11277,11295,,14389.7348632738
2101,2162,11291,11277,0,,4931.07108760242
2101,2162,11291,11281,11297,,11811.2587752695
2101,2162,11291,11281,0,,2044.79762576258
2101,2162,14527,14545,34872,,16831.1132099721
2101,2162,14527,14545,34952,,15637.9593549283
2101,2162,14527,14545,0,,42094.0668689467
2101,2162,14527,14552,0,,8682.96361487897
2101,2162,14527,14554,0,,15146.3662696813
2101,2162,14531,7267,34816,,91531.6070715972
2101,2162,14531,7267,34837,,9174.80474791636
2101,2162,14531,7267,0,,40598.5833686961
2101,2162,14531,7270,0,,10383.748146728
2101,2162,14531,7271,34816,,10339.049436297
2101,2162,14531,7271,0,,13919.1060934518
2101,2162,14531,7274,0,,11598.2015352195
2101,2162,14531,14547,34816,,25051.6704946673
2101,2162,14531,14547,34820,,26384.6431285589
2101,2162,14531,14547,34837,,36464.392703993
2101,2162,14531,14547,34872,,156223.313017959
2101,2162,14531,14547,34889,,10488.7913827446
2101,2162,14531,14547,34899,,10645.1726975103
2101,2162,14531,14547,34932,,57770.5371152919
2101,2162,14531,14547,0,,69427.4495956554
2101,2162,14531,14550,34952,,25285.4001646926
2101,2162,14531,14550,0,,11766.0190680767
2101,2162,14531,14551,0,,39248.9843692665
2101,2162,14531,14554,34816,,10294.2609843677
2101,2162,14531,14554,34872,,25404.5513520467
2101,2162,14531,14554,34946,,13336.3615286282
2101,2162,14531,14554,0,,30686.2798390702
2101,2162,14531,16757,0,,11492.397182656
2101,2162,14531,24167,0,,13143.9941654315
2101,2162,14532,7263,34816,,11785.7323211418
2101,2162,14532,7263,0,,1873.17004632237
2101,2162,14532,7268,34816,,17172.3630974015
2101,2162,14532,7268,0,,8310.0091384276
2101,2162,14532,14543,34816,,37447.1493285383
2101,2162,14532,14543,34872,,22726.1142930459
2101,2162,14532,14543,0,,33534.6849742083
2101,2162,14532,14548,34810,,8832.1961693157
2101,2162,14532,14548,34816,,25484.4122942715
2101,2162,14532,14548,34872,,33188.5822730672
2101,2162,14532,14548,34932,,24599.530905441
2101,2162,14532,14548,0,,40903.1142603101
2101,2162,14532,14550,34952,,8569.51253579702
2101,2162,14532,14550,0,,3987.63900288607
2101,2162,14532,14551,0,,13301.9316039691
2101,2162,14532,14554,34872,,8609.89424172357
2101,2162,14532,14554,0,,18408.6220736049
2101,2162,14532,24163,0,,9815.64794733418
2101,2162,14532,24168,0,,22019.9040979763
2101,2162,16741,16757,34889,,15686.5384002854
2101,2162,16741,16757,0,,7169.22723557875
2101,2162,16742,16758,0,,9950.35661140326
2101,2162,16871,16887,0,,11246.4906585567
2101,2162,17777,17795,34897,,9437.20950944208
2101,2162,17777,17795,0,,891.134544606875
2101,2162,17781,17797,34897,,42345.9919720256
2101,2162,17781,17797,0,,4452.52483382646
2101,2162,17782,17793,34897,,10544.1129566655
2101,2162,17782,17793,0,,1278.19405860293
2101,2162,17782,17798,34897,,9197.90510158098
2101,2162,17782,17798,0,,2754.10382509169
2101,2162,17783,17799,34897,,10797.7910648869
2101,2162,17783,17799,0,,3919.46917816162
2101,2162,18037,18055,34899,,34210.2889519832
2101,2162,18037,18055,0,,393.423025388767
2101,2162,18041,18057,34899,,81593.1949265872
2101,2162,18041,18057,0,,2731.94725004384
2101,2162,18042,18053,34899,,24331.989706669
2101,2162,18042,18053,0,,296.276162424365
2101,2162,18042,18058,34899,,36258.0229166355
2101,2162,18042,18058,0,,490.873855076325
2101,2162,18043,18059,34899,,8996.83990311338
2101,2162,18043,18059,0,,13.3490924813941
2101,2162,19341,19357,34909,,8740.57788076136
2101,2162,19341,19357,0,,5367.3044399936
2101,2162,19857,19875,34913,,13715.6219564446
2101,2162,19857,19875,0,,4010.20959647365
2101,2162,19861,19877,34810,,12994.455311432
2101,2162,19861,19877,34913,,109214.628024011
2101,2162,19861,19877,0,,40235.1558269537
2101,2162,19861,19880,0,,11438.5399083213
2101,2162,19861,19881,0,,17093.834027803
2101,2162,19862,19873,34913,,12966.1367232935
2101,2162,19862,19873,0,,2174.59742508097
2101,2162,19862,19878,34913,,23561.3378386753
2101,2162,19862,19878,0,,3496.71694298854
2101,2162,20377,20395,34917,,9810.6522688946
2101,2162,20377,20395,0,,746.185521879914
2101,2162,20381,20397,34917,,29089.6529600619
2101,2162,20381,20397,0,,2891.97081354683
2101,2162,20507,20525,34918,,27700.184541092
2101,2162,20507,20525,0,,802.781143354721
2101,2162,20511,20527,34918,,73359.3784242533
2101,2162,20511,20527,0,,554.693270322072
2101,2162,20512,20528,34918,,9971.18401565516
2101,2162,20512,20528,0,,334.017731951156
2101,2162,21157,11685,34850,,50440.9334028172
2101,2162,21157,11685,0,,0
2101,2162,21157,21175,34923,,70801.8294637188
2101,2162,21157,21175,34934,,10411.1685567824
2101,2162,21157,21175,0,,41445.7282101626
2101,2162,21157,21182,0,,13007.0849858764
2101,2162,21157,21184,0,,17354.4263468795
2101,2162,21158,11685,34850,,34945.1318353658
2101,2162,21158,11685,0,,0
2101,2162,21158,21175,34923,,18897.9876589637
2101,2162,21158,21175,0,,13841.323064061
2101,2162,21161,21177,34923,,349985.323514853
2101,2162,21161,21177,0,,8196.01726040818
2101,2162,21161,21184,34841,,22067.5409714736
2101,2162,21161,21184,0,,28609.9109174476
2101,2162,21162,21173,34923,,134083.858463803
2101,2162,21162,21173,0,,3746.73826786348
2101,2162,21162,21178,34841,,33127.6204195244
2101,2162,21162,21178,34923,,126565.234781065
2101,2162,21162,21178,34932,,16569.694698008
2101,2162,21162,21178,0,,14314.5066171157
2101,2162,21162,21184,34841,,11741.4463684252
2101,2162,21162,21184,0,,15222.4362051428
2101,2162,21937,21955,0,,16812.6784963847
2101,2162,21940,21956,34929,,9199.15635318595
2101,2162,21940,21956,0,,1113.65366476342
2101,2162,21942,21953,0,,9740.11967828338
2101,2162,21942,21958,0,,14610.1795174251
2101,2162,21946,21959,34929,,39572.4689239638
2101,2162,21946,21959,0,,1453.41047465261
2101,2162,22327,22345,34932,,38184.0110890542
2101,2162,22327,22345,0,,4578.77818743203
2101,2162,22331,22347,34932,,52856.8742693315
2101,2162,22331,22347,0,,13292.8996592462
2101,2162,22332,22343,34932,,24428.307596289
2101,2162,22332,22343,0,,698.460970169737
2101,2162,22332,22348,34932,,52640.7731082146
2101,2162,22332,22348,0,,8240.36154592447
2101,2162,33850,25335,34946,,8916.92309033877
2101,2162,33850,25335,0,,331.386995857155
2101,2162,33850,30850,0,,12065.4564822001
2101,2162,33850,30935,34841,,13850.0710237162
2101,2162,33850,30935,0,,103.1218549794
2101,2162,33850,31050,0,,28831.7394336399
2101,2162,33850,31135,34791,,21950.3418385117
2101,2162,33850,31135,0,,621.657794827218
2101,2162,33850,31450,0,,14205.9343145867
2101,2162,33850,31850,0,,18013.8163906411
2101,2177,2202,31617,34777,,9549.63124183743
2101,2177,2202,31617,0,,3916.86478443022
2101,3921,3969,31050,0,,12724.0859873824
2101,3921,3982,3997,4015,,28815.2414704529
2101,3921,3982,3997,4022,,9046.88539406649
2101,3921,3982,3997,0,,2725.21677422986
2101,3921,3982,4001,4017,,81726.7926462404
2101,3921,3982,4001,0,,7885.48063970983
2101,3921,3982,4002,4013,,10956.9604458807
2101,3921,3982,4002,0,,7622.16058434918
2101,3921,3982,4011,34791,,10133.1136907245
2101,3921,3982,4011,0,,390.490482394078
2101,3921,4001,4017,34791,,16308.7311107052
2101,3921,4001,4017,0,,74.181377769575
2101,3969,31027,31118,0,,11009.1677972022
2101,3969,31032,31118,0,,13291.0200617914
2101,3969,31038,31050,0,,15272.0662398921
2101,3969,31046,31056,31056,,11909.0503612541
2101,3969,31046,31056,0,,56786.0791817569
2101,3969,31050,31015,31015,,25856.1462949684
